Epoch  Time  Train_L2_Step  Train_L2_Full  Test_L2_Step  Test_L2_Full  
40 2.136786576360464 0.04322672362327576 0.045830916166305545 0.03921478748321533 0.04112528204917908
41 2.156181776896119 0.03626120743751526 0.038340480148792266 0.03819333076477051 0.04033160865306854
42 2.140237169340253 0.036984757471084595 0.03928660881519318 0.03749306917190552 0.03940311074256897
43 2.144547676667571 0.03530958094596863 0.03740855604410172 0.037074382781982426 0.03911071240901947
44 2.141530107706785 0.033867439794540405 0.035779066860675814 0.03541779899597168 0.03727693676948547
45 2.132915349677205 0.034965337276458744 0.03702018636465072 0.037134953498840335 0.03935838758945465
46 2.14843113347888 0.034678319358825684 0.03671164858341217 0.0357190432548523 0.03743980765342712
47 2.143475526943803 0.03262418146133423 0.03448676091432572 0.03432319164276123 0.0360357540845871
48 2.1387187894433737 0.03401679215431214 0.0360201872587204 0.03496356439590454 0.03694663524627686
49 2.145960947498679 0.03257521138191223 0.03446943461894989 0.033541636943817135 0.03520511209964752
50 2.144855694845319 0.03203361411094666 0.03382513242959976 0.03401956033706665 0.03571583926677704
51 2.152550272643566 0.03256624531745911 0.034438214421272276 0.03368651866912842 0.035700519680976865
52 2.1428602878004313 0.031125655841827395 0.03287545907497406 0.034761243343353274 0.03701036989688873
53 2.1357293762266636 0.031641745233535766 0.033425281226634976 0.03256316089630127 0.034030962586402896
54 2.1454802714288235 0.030931121015548707 0.03268117821216583 0.03362308025360107 0.035641178488731384
55 2.15210023149848 0.031085035276412966 0.03286962443590164 0.030893306732177734 0.03262243807315826
56 2.148077955469489 0.03191730976104736 0.03382504278421402 0.03913821125030518 0.04200462996959686
57 2.138223499059677 0.030987403059005734 0.03279573947191238 0.03213102340698242 0.03370003581047058
58 2.1512360237538815 0.030079046964645383 0.031759925544261935 0.03421161413192749 0.03619902789592743
59 2.155005542561412 0.030458750104904175 0.03227293187379837 0.0308420877456665 0.03246281087398529
60 2.153297331184149 0.03390869479179383 0.035988126605749134 0.031206602096557616 0.03315613865852356
61 2.155073894187808 0.0283956253528595 0.029931742191314697 0.03044811725616455 0.03214973151683807
62 2.140178279951215 0.02868464870452881 0.030317646384239196 0.031184058666229246 0.032791163325309756
63 2.153068132698536 0.028214919519424436 0.029764744251966478 0.029317253112792967 0.030666526556015015
64 2.1615679878741503 0.027285282373428345 0.02875618451833725 0.027960599899291994 0.02930444300174713
65 2.1360174492001534 0.02795952639579773 0.02951480484008789 0.030362353801727294 0.03224754989147186
66 2.1390979941934347 0.027796952772140504 0.029350452601909636 0.028689759254455566 0.03035645842552185
67 2.14950592815876 0.028563920116424564 0.030252676218748092 0.037588628292083745 0.040002822279930114
68 2.138236816972494 0.03233565764427185 0.03460770946741104 0.030961645126342772 0.0327566260099411
69 2.141633914783597 0.027729531049728397 0.02937460896372795 0.03308644199371338 0.03487266838550568
70 2.1385312601923943 0.02774802279472351 0.02940791890025139 0.028785491466522217 0.03058892607688904
71 2.1315115485340357 0.02955078325271606 0.03131978589296341 0.03278470277786255 0.03524924099445343
72 2.1426302809268236 0.027680374765396122 0.029280412375926972 0.02811693811416626 0.029549880623817443
73 2.138483379036188 0.027239554381370545 0.02881147274374962 0.029072859287261964 0.030853036046028137
74 2.1496657859534025 0.02743404550552368 0.029076061397790908 0.029758405208587645 0.03128906488418579
75 2.140983598306775 0.02609473876953125 0.027566663593053816 0.028811293601989744 0.03030438780784607
76 2.1438271049410105 0.026367950224876403 0.02787400418519974 0.02972028017044067 0.03148984551429748
77 2.145347962155938 0.02518082060813904 0.026575155079364778 0.02619166374206543 0.027483913004398345
78 2.144462112337351 0.025414595079422 0.026822998255491257 0.026996544837951657 0.028452923893928526
79 2.146956417709589 0.024926520824432374 0.026335828721523284 0.02791481113433838 0.02932935059070587
80 2.148745397105813 0.025802050352096557 0.027316288232803344 0.0273212685585022 0.028858394622802735
81 2.143420124426484 0.02904710040092468 0.030969864428043364 0.02931437110900879 0.03138007342815399
82 2.1400298699736595 0.026126176452636717 0.027685480415821074 0.027260343074798583 0.02857168674468994
83 2.1475671380758286 0.024342111659049988 0.02567505806684494 0.026816731929779052 0.028065204620361328
84 2.163459775969386 0.024979881095886232 0.026419092923402786 0.027928019046783447 0.02931113004684448
85 2.152010904625058 0.024122508168220518 0.02543405959010124 0.02413139057159424 0.0252996826171875
86 2.153957447037101 0.02564375810623169 0.02712360256910324 0.02959078502655029 0.031507863998413085
87 2.1453201677650213 0.025757912683486938 0.027377270072698592 0.027419842243194582 0.028765764236450195
88 2.1452852245420218 0.02527258446216583 0.026744373083114625 0.02590035343170166 0.027472052574157715
89 2.140442419797182 0.024192830514907837 0.02554130172729492 0.027174069404602052 0.028835203647613526
90 2.1366604529321194 0.025210364103317263 0.026752229899168013 0.024782527923583986 0.02618837505578995
91 2.1351027581840754 0.023934030652046204 0.025314479649066926 0.025724817752838136 0.02712107092142105
92 2.1437478121370077 0.023439529752731322 0.024688019961118697 0.02559300708770752 0.026984774470329286
93 2.1291265208274126 0.0234682475566864 0.02472978138923645 0.02522367763519287 0.026581745743751526
94 2.143772404640913 0.023444619846343995 0.02473854672908783 0.027205384254455567 0.029201780557632447
95 2.151185493916273 0.025319712543487548 0.02680841937661171 0.02702145004272461 0.028752076625823974
96 2.138860009610653 0.023913555788993835 0.02533518809080124 0.024994306564331055 0.02642025798559189
97 2.1643577590584755 0.023433145427703857 0.02476805603504181 0.023554240226745606 0.024712812304496765
98 2.1389445159584284 0.023699302244186402 0.02512297675013542 0.024619990825653075 0.026022616028785705
99 2.1378807593137026 0.02301180725097656 0.024368528813123704 0.024102592945098877 0.02550276219844818
100 2.1468410789966583 0.020193418836593625 0.021159404903650283 0.02188477945327759 0.02287981003522873
101 2.1660484559834003 0.02000535967350006 0.020948169261217117 0.021675299644470215 0.022597665786743163
102 2.1388360913842916 0.019986309838294983 0.020916978806257248 0.021999665975570678 0.022887007892131807
103 2.1509649958461523 0.02014574251174927 0.021109653025865555 0.02251374888420105 0.023402219414711
104 2.15827582962811 0.02016369035243988 0.02111772021651268 0.02167727208137512 0.02256390929222107
105 2.143404744565487 0.020122437238693235 0.02108016100525856 0.021762664556503296 0.02281233161687851
106 2.145641028881073 0.02041915476322174 0.021435946613550187 0.021917744159698486 0.02290140777826309
107 2.1487903259694576 0.019858625197410586 0.020803211092948914 0.022631811618804933 0.02366608679294586
108 2.1510409768670797 0.02034830205440521 0.02136215054988861 0.021891964912414554 0.022807111740112306
109 2.1595845948904753 0.019728623938560487 0.020684011667966844 0.02123829936981201 0.022089572846889494
110 2.138852370902896 0.019910217094421388 0.020881915718317032 0.02212563991546631 0.023172789216041566
111 2.1477231215685606 0.02006931493282318 0.02103654870390892 0.021130707025527953 0.0220788910984993
112 2.15465771779418 0.019914975190162658 0.020909535616636277 0.021616100549697877 0.022618231475353242
113 2.13419128023088 0.01958296000957489 0.020521910220384597 0.021230425834655762 0.02220405101776123
114 2.1404315549880266 0.019608117914199828 0.020565928220748902 0.021232582569122315 0.02218965470790863
115 2.1370189264416695 0.019912095379829405 0.020878614634275438 0.021520836114883424 0.022434220910072328
116 2.1401645578444004 0.019574870824813843 0.020525092363357544 0.02187009882926941 0.02280352532863617
117 2.1427507419139147 0.01970900511741638 0.020679574131965636 0.021588468551635744 0.022596697509288787
118 2.154311714693904 0.01965662233829498 0.020641087383031845 0.021141523361206054 0.0221073243021965
119 2.1367591712623835 0.01987908203601837 0.0208935569524765 0.021176218032836914 0.02211022675037384
120 2.1405911445617676 0.019961757802963255 0.021007222145795822 0.022117273330688476 0.02324759304523468
121 2.144354335963726 0.019197556257247925 0.02012584114074707 0.02054982328414917 0.02137200802564621
122 2.160023430362344 0.01967909746170044 0.020660518735647202 0.020966486930847166 0.02183259516954422
123 2.1477560941129923 0.019248366260528567 0.020173755943775178 0.020817327260971068 0.02175601750612259
124 2.1444982923567295 0.019196811413764954 0.020139229774475097 0.020895900487899778 0.021772850453853607
125 2.1542179472744465 0.019571954131126404 0.020580093562602996 0.02119057273864746 0.022203963100910187
126 2.1635283045470715 0.019793113350868224 0.020829069048166275 0.022512815952301025 0.023692697286605835
127 2.1600028835237026 0.019271764826774597 0.020232585579156876 0.021847393989562987 0.022745796144008637
128 2.15391768142581 0.019317174577713012 0.02028508460521698 0.020193780660629275 0.021103799641132355
129 2.1503774411976337 0.019357956099510194 0.020323653995990752 0.021145154476165773 0.022138822376728057
130 2.155506171286106 0.019287889409065246 0.020258162915706635 0.022470103740692138 0.023553028106689453
131 2.1407947782427073 0.019394858932495117 0.020368821412324906 0.021113432407379153 0.022091637551784515
132 2.147872842848301 0.01924980864524841 0.020234706848859786 0.020355054140090943 0.02118920624256134
133 2.147478699684143 0.01936643841266632 0.02035528153181076 0.020425538063049316 0.021295502185821533
134 2.1420947406440973 0.01928210937976837 0.02028701075911522 0.02147507882118225 0.022426161766052246
135 2.1506263967603445 0.019297648024559022 0.02030280774831772 0.020569741010665894 0.02154280424118042
136 2.138920184224844 0.01963399004936218 0.020704887479543684 0.020102187156677245 0.021015713214874266
137 2.140629718080163 0.018691211938858032 0.019616657882928847 0.020619778633117675 0.021635898351669312
138 2.129454653710127 0.019143175268173218 0.02010357627272606 0.01992399072647095 0.020749903917312622
139 2.1476169247180223 0.018517387890815733 0.019450106501579283 0.019823726654052735 0.020776398181915283
140 2.145011518150568 0.018527688121795654 0.019450336694717407 0.019983203649520876 0.020843975841999055
141 2.14388395100832 0.018273979234695432 0.019157266318798064 0.020299623489379883 0.021336444318294526
142 2.1339679956436157 0.018328126001358032 0.01924249941110611 0.020573514699935912 0.02156704694032669
143 2.142188658937812 0.018007990670204164 0.018869444400072096 0.019880104541778566 0.02080849826335907
144 2.135808028280735 0.018436177110671997 0.019375759810209274 0.020734120130538942 0.021674034595489503
145 2.147536978125572 0.018905370140075685 0.019883633553981782 0.019392839908599854 0.020216336548328398
146 2.1587316263467073 0.01790820744037628 0.018740949481725694 0.01957960557937622 0.020404573678970337
147 2.157833544537425 0.01815068714618683 0.019015476644039155 0.020864661693572997 0.022026718258857728
148 2.1553832795470953 0.01867721834182739 0.019625544726848604 0.020576270580291746 0.02157095193862915
149 2.161714257672429 0.017791528725624083 0.018667214572429657 0.019848939895629882 0.020757611989974976
150 2.144601611420512 0.018219466328620912 0.01912941434979439 0.01963766622543335 0.0205667182803154
151 2.1343505773693323 0.0183456339597702 0.019293103516101837 0.019940589427947998 0.02098733752965927
152 2.1361246164888144 0.01835219521522522 0.01927039298415184 0.022325178146362305 0.023393318355083466
153 2.154473874717951 0.017831270360946654 0.018695912539958955 0.019111241817474364 0.01989223003387451
154 2.137179959565401 0.017758326983451846 0.018618218690156937 0.01917340350151062 0.01993143856525421
155 2.157390423119068 0.01871954152584076 0.01967872738838196 0.019525240421295165 0.02048728793859482
156 2.1492770221084356 0.01815866949558258 0.01908300119638443 0.019565126419067384 0.020599213242530823
157 2.1494054086506367 0.018266800189018252 0.019227438420057297 0.018784430980682373 0.019589788019657134
158 2.1395449228584766 0.017457891130447385 0.01829319879412651 0.019501726150512697 0.02029453217983246
159 2.1489015594124794 0.01771391568183899 0.01859214136004448 0.019770845651626588 0.020712389945983886
160 2.1479674354195595 0.018139236736297606 0.019078299075365065 0.02039643669128418 0.021526132225990296
161 2.1385178230702877 0.017873560905456543 0.018763427883386613 0.019224263191223147 0.020139919221401216
162 2.1467453204095364 0.017889115977287293 0.018790026873350144 0.02071561598777771 0.021659403145313262
163 2.1522645838558674 0.017444616270065307 0.01831472310423851 0.019911877632141115 0.020936864614486694
164 2.1518785413354635 0.017798181056976316 0.0186998450756073 0.018576101541519167 0.01944371163845062
165 2.1536113042384386 0.017650997948646545 0.018534111797809602 0.018409375190734864 0.019195100069046022
166 2.1448598373681307 0.017288930678367613 0.01813252830505371 0.021211024045944212 0.02231114059686661
167 2.15482977591455 0.018203177309036256 0.019084881573915483 0.018100825548172 0.018799148201942444
168 2.1361664682626724 0.016860385489463805 0.01764114660024643 0.01848132824897766 0.019237668216228486
169 2.1527320239692926 0.017308594751358035 0.018160449385643006 0.01931685495376587 0.02043352007865906
170 2.1341655272990465 0.017396876955032347 0.018280162692070008 0.019486690521240236 0.020527867972850798
171 2.1508936379104853 0.017421336221694946 0.01833381026983261 0.018693373918533325 0.019599188268184662
172 2.1423641201108694 0.017790635371208192 0.018713007003068924 0.01877959370613098 0.0196476611495018
173 2.1468792613595724 0.017137482810020446 0.017971152365207674 0.02076032304763794 0.021835623681545256
174 2.1483565624803305 0.017510579299926755 0.01839120668172836 0.018225513219833376 0.018988593518733977
175 2.145501447841525 0.01768967921733856 0.018648967206478118 0.020801491498947146 0.021998904943466187
176 2.1483069136738777 0.01809165737628937 0.019081361144781112 0.019100166082382204 0.02009155333042145
177 2.1417843718081713 0.017115349602699278 0.017970031559467317 0.019239659786224363 0.020153135061264038
178 2.139300322160125 0.017323834490776062 0.01815095004439354 0.019937750339508058 0.021111481785774232
179 2.1462989300489426 0.017738318967819213 0.018685436099767683 0.018403236627578735 0.019307588636875154
180 2.1421585269272327 0.017092011523246763 0.017927948981523514 0.018350452423095704 0.01913749724626541
181 2.1472366508096457 0.017027320885658264 0.017884228825569153 0.01825452208518982 0.019066644310951234
182 2.164029186591506 0.017372149109840394 0.01828887513279915 0.019241648435592652 0.02009010165929794
183 2.1472265385091305 0.016661263036727905 0.017449255019426346 0.017686381578445435 0.018442425727844238
184 2.159091094508767 0.01767439534664154 0.018598465979099275 0.021928889274597168 0.023447424173355103
185 2.1358041930943727 0.017369855332374572 0.018271882593631744 0.018970395088195802 0.019924657642841338
186 2.164617760106921 0.01655177717208862 0.017319859623908997 0.01818056392669678 0.01892705589532852
187 2.1642327327281237 0.016502891635894777 0.017262739449739457 0.017944045066833496 0.01878999561071396
188 2.1639643367379904 0.016715860986709595 0.017535364001989365 0.017808761596679688 0.018524289727211
189 2.141244551166892 0.016905898690223693 0.017738489627838135 0.01718524527549744 0.017870455980300903
190 2.1507005095481873 0.017100174045562744 0.017951449126005173 0.017270930528640746 0.0179616242647171
191 2.147442363202572 0.016885961961746215 0.017716663599014283 0.018272461652755735 0.019005352258682252
192 2.1574584413319826 0.01657502498626709 0.017399124145507813 0.018009825229644776 0.018872091770172118
193 2.1475592758506536 0.016448792123794555 0.017249727457761765 0.018351017713546754 0.019117389917373658
194 2.1428945679217577 0.01650582983493805 0.017304378867149355 0.017335238695144653 0.01799487054347992
195 2.1390821281820536 0.015873566555976867 0.01658550125360489 0.018234769344329833 0.01910573124885559
196 2.1434652972966433 0.016742447614669802 0.017556807458400728 0.018419930219650268 0.019473089277744292
197 2.164924181997776 0.0165705748796463 0.01739283764362335 0.016815354108810424 0.017499800324440002
198 2.1366022787988186 0.016047303867340088 0.016778279691934586 0.017150959730148317 0.017828703224658966
199 2.1506322752684355 0.016120584893226625 0.016882940351963045 0.017722123384475708 0.018526743054389953
200 2.148207588121295 0.015266171717643736 0.015927547961473464 0.016670167684555055 0.017307102382183075
201 2.1593618877232075 0.015090791869163515 0.01572901740670204 0.01639539122581482 0.017047050893306732
202 2.1397500578314066 0.01520024151802063 0.01586044043302536 0.016461777448654173 0.017082162499427796
203 2.1574632488191128 0.014823470664024351 0.015425279408693314 0.01626310873031616 0.01688610702753067
204 2.1575281471014023 0.015213629603385926 0.015877505257725716 0.016536545991897585 0.017181792855262758
205 2.149057177826762 0.014969648194313049 0.015583718582987785 0.016765748023986816 0.017467460334300994
206 2.1717759165912867 0.014939296436309816 0.015564398735761643 0.016425468921661378 0.01702436774969101
207 2.1464600041508675 0.015107259511947631 0.01573339408636093 0.016617590188980104 0.01731844037771225
208 2.1438952833414078 0.015333059334754946 0.016016355246305465 0.016823265314102172 0.017513980567455293
209 2.1656925305724144 0.01511567189693451 0.015755848079919817 0.016475167512893678 0.017108891904354096
210 2.147858763113618 0.014986933279037476 0.015619503766298294 0.016532342195510863 0.017241230905056
211 2.142821339890361 0.015107625508308412 0.015755024433135985 0.016701402187347412 0.017374930381774904
212 2.144161192700267 0.015070222091674804 0.01571642543375492 0.016643398761749268 0.017351984977722168
213 2.15118557959795 0.01500765552520752 0.015656559497117997 0.016489894390106202 0.01709401875734329
214 2.1389667727053165 0.014977279591560363 0.015609317541122436 0.01671738076210022 0.017402563095092773
215 2.1515101175755262 0.014924840331077577 0.015545866280794143 0.01663979721069336 0.017334386706352234
216 2.165250526741147 0.015015219378471376 0.015651385739445686 0.016281359672546385 0.016920511722564698
217 2.150263575837016 0.014987274885177612 0.015641744300723077 0.017152068138122558 0.017831335365772246
218 2.1551574021577835 0.015013200879096985 0.01565442690253258 0.016511507749557494 0.01720148146152496
219 2.1483616922050714 0.015122968244552611 0.015789163425564766 0.016663490295410154 0.01735440343618393
220 2.137623144313693 0.015136690187454224 0.01580211102962494 0.016735263109207154 0.01747920215129852
221 2.1368064656853676 0.014901228332519532 0.015524266108870506 0.016844308614730834 0.017629406452178954
222 2.136669587343931 0.014962928533554076 0.015592325881123543 0.016965322732925413 0.0177265602350235
223 2.146389026194811 0.014967216324806212 0.015606350153684617 0.016213878870010377 0.016942520141601563
224 2.1383364126086235 0.014715791797637939 0.015334016680717467 0.016344377756118775 0.017047383785247804
225 2.142643626779318 0.014742999482154845 0.015345689997076988 0.017087292671203614 0.017761273086071016
226 2.139879994094372 0.014867488193511963 0.015499106854200364 0.015985041618347167 0.016552434265613557
227 2.139736771583557 0.014845973372459412 0.015479693964123726 0.01615218186378479 0.01675392150878906
228 2.1445334777235985 0.014790495324134827 0.015405778765678406 0.0160845046043396 0.016656779050827027
229 2.147758735343814 0.014859356594085693 0.015503305315971374 0.0166473650932312 0.01736347734928131
230 2.1444468647241592 0.014693200087547303 0.015327591463923455 0.01620985460281372 0.016821242570877075
231 2.1519429944455624 0.015144712495803833 0.01581994578242302 0.01654425549507141 0.017261374592781067
232 2.14332028105855 0.015321637201309204 0.016014745861291885 0.016914743423461914 0.01761321574449539
233 2.1415812745690346 0.014882312726974486 0.015544220745563508 0.01615989661216736 0.016868221759796142
234 2.1468708887696266 0.014831810832023621 0.01546743878722191 0.016325607538223267 0.01692787915468216
235 2.145389126613736 0.014585372591018678 0.015196503549814224 0.016220762968063355 0.016900529563426973
236 2.1520858239382505 0.014657573771476745 0.015284354880452156 0.016280514001846314 0.016933859884738924
237 2.1589442435652018 0.014882711601257323 0.015522187978029251 0.015790480613708496 0.01639446258544922
238 2.1409760415554047 0.015175805640220641 0.01585465097427368 0.016363513708114626 0.01697882980108261
239 2.15740423835814 0.01452696270942688 0.015138523280620575 0.01614679408073425 0.016753895878791808
240 2.1562133692204952 0.014527457165718077 0.015138829290866853 0.015850818395614624 0.016435582637786866
241 2.156042268499732 0.014518483543395997 0.015125619545578957 0.015658471584320068 0.01621895968914032
242 2.1599162686616182 0.014555884218215942 0.01518234895169735 0.016269835710525513 0.016995774805545805
243 2.154726343229413 0.014767946648597718 0.015419288262724876 0.015781499862670897 0.016328753829002382
244 2.1480668243020773 0.014650258564949037 0.015269541501998902 0.01600264096260071 0.01659546971321106
245 2.1416266057640314 0.014418192863464355 0.015025298282504082 0.015719709157943726 0.016323233246803282
246 2.1664632726460695 0.014407033848762513 0.015003940343856811 0.016538902521133422 0.017260869145393373
247 2.1557231079787016 0.014790695476531982 0.015447315484285355 0.016351590156555178 0.017100014984607698
248 2.150636412203312 0.01466316056251526 0.015318691790103912 0.015827274799346924 0.016462414264678954
249 2.1438039913773537 0.014600189971923827 0.015223688274621963 0.015550083875656128 0.016130774915218353
250 2.1508939638733864 0.014286540555953981 0.014875405311584473 0.01593044376373291 0.016566633880138397
251 2.1529933474957943 0.014413945698738098 0.015014960139989852 0.016073204517364503 0.01679522454738617
252 2.1399308927357197 0.01441370813846588 0.015020716294646264 0.01660715842247009 0.017248497009277344
253 2.1437843795865774 0.014528392243385316 0.015153241723775863 0.0164760901927948 0.017168312668800353
254 2.146475438028574 0.014725294017791749 0.015382374405860901 0.01625258445739746 0.016983284950256347
255 2.141709240153432 0.014536763072013856 0.015154631048440934 0.01583320736885071 0.016485704779624938
256 2.143390718847513 0.01437465236186981 0.014982704177498817 0.015610089063644408 0.01618570864200592
257 2.154869956895709 0.014609624099731443 0.015245794460177422 0.015554787397384643 0.01611936718225479
258 2.1457584649324417 0.014669659233093263 0.015324695855379105 0.01602025246620178 0.016710820496082305
259 2.1431651953607798 0.014353766989707948 0.014953815907239914 0.016270707845687866 0.01700605630874634
260 2.1623464915901423 0.01419901626110077 0.014792383760213851 0.01609094977378845 0.016780650317668913
261 2.153010491281748 0.014316336011886597 0.014925316542387008 0.015798173666000368 0.016400234401226045
262 2.138522980734706 0.014222912788391112 0.014815095335245132 0.016349206924438475 0.017052102386951446
263 2.134500263258815 0.01423055956363678 0.014822157606482506 0.015578361749649047 0.016163108348846437
264 2.14702389203012 0.01420935275554657 0.01480189150571823 0.015871777057647703 0.0164714977145195
265 2.140100669115782 0.014340840816497802 0.014949989840388297 0.015333066940307616 0.015907443463802337
266 2.1419645864516497 0.014240775060653688 0.014836735129356383 0.015430402040481567 0.016017462611198425
267 2.1357472725212574 0.01444652259349823 0.015071294859051704 0.0155368070602417 0.01613393157720566
268 2.150962796062231 0.014385728454589844 0.015003621786832809 0.01582630133628845 0.01641317218542099
269 2.155268197879195 0.01417033019065857 0.01477887174487114 0.01563579988479614 0.01631514251232147
270 2.148202184587717 0.014303171491622923 0.014919523775577545 0.015389722585678101 0.01602226734161377
271 2.165445016697049 0.01437925148010254 0.014994145542383194 0.016890255212783815 0.017580479383468628
272 2.1562893111258745 0.015666120767593383 0.016403263568878175 0.017343806743621827 0.018244788646698
273 2.161768563091755 0.014507701110839844 0.015140807017683984 0.01582180404663086 0.016402085423469544
274 2.1619243677705526 0.014018398880958557 0.014608474418520928 0.015339520215988158 0.015931552052497865
275 2.145592972636223 0.014053784203529356 0.0146387290507555 0.01532004475593567 0.015962745249271392
276 2.1555215679109097 0.013810155177116392 0.014373771920800209 0.015513706922531128 0.016096539795398712
277 2.149196419864893 0.013947500300407409 0.014523041173815728 0.015432636737823486 0.01602265626192093
278 2.13733066432178 0.01444329025745392 0.015096223443746566 0.015372905969619752 0.01596041113138199
279 2.1536676045507193 0.014449305081367492 0.015079428121447563 0.016564801454544066 0.01744022935628891
280 2.146020097658038 0.013817320418357848 0.014382124736905097 0.015365367650985718 0.015980959832668305
281 2.1511921789497137 0.01369123409986496 0.014250335916876793 0.015595850467681884 0.016255431473255158
282 2.1344471871852875 0.013808260655403137 0.01437399785220623 0.015295224905014037 0.015930459201335907
283 2.15979147516191 0.014078342962265015 0.014682013913989067 0.016063064098358153 0.016863032579421997
284 2.138465663418174 0.014135589265823364 0.01474268701672554 0.015502674102783203 0.016090651750564577
285 2.1375166717916727 0.014013626551628114 0.014610897555947303 0.015312557220458984 0.015904646813869477
286 2.151552449911833 0.013987685799598693 0.014580886855721474 0.01550939655303955 0.016166369020938872
287 2.148658413439989 0.013992848324775695 0.014596481874585152 0.015594440221786498 0.016214691996574403
288 2.159648260101676 0.014102420902252197 0.014721677452325822 0.015194313049316408 0.015740973353385927
289 2.1581776309758425 0.014128522610664367 0.01476592269539833 0.015435691833496093 0.016090023219585418
290 2.165138516575098 0.014004977893829346 0.014609135866165161 0.01494276189804077 0.015484545826911927
291 2.1445906199514866 0.013727577757835388 0.014290218770503998 0.015555200099945068 0.016219891011714935
292 2.1481139548122883 0.013522903871536254 0.014064579918980599 0.014908011436462401 0.015484155118465424
293 2.145775683224201 0.013753210759162905 0.014321218848228455 0.014888973236083985 0.015416766703128814
294 2.1535268034785986 0.013815491032600402 0.014396067544817924 0.015057726860046385 0.01566657215356827
295 2.13703684322536 0.014098001456260681 0.014695658564567567 0.015065136909484864 0.015612584054470063
296 2.1480578742921352 0.013822214555740356 0.014389347970485687 0.014972243785858156 0.015473589599132538
297 2.1497606839984655 0.013811643743515015 0.014381877318024636 0.015426479578018187 0.01601362258195877
298 2.1598808635026217 0.014145965480804443 0.014768533363938331 0.014863856554031371 0.015391139090061188
