Epoch  Time  Train_L2_step Train_L2_full Test_L2_step Test_L2_full 
77 34.30387569591403 0.04272791147232056 0.04412456232309341 0.046195760965347284 0.04799960166215897
78 34.27707523480058 0.04268194940355089 0.04407295753558477 0.046465324560801186 0.04834675252437592
79 34.54258610680699 0.04244114592340257 0.04383240628242493 0.0464269761244456 0.04818430066108704
80 34.38585012126714 0.042299795866012575 0.04368863435586293 0.046694000562032066 0.04845790833234787
81 34.2731026308611 0.04219037421544392 0.043561785459518436 0.04689215977986654 0.04883109986782074
82 34.433616045862436 0.04201949649386936 0.04341083099444707 0.0461540957291921 0.04795223355293274
83 34.38447800744325 0.041902122735977175 0.04327869306008021 0.0458155341943105 0.047616071105003356
84 34.39571929257363 0.04215721734364827 0.04354387183984121 0.04674215435981751 0.04851056903600693
85 34.458175922743976 0.041946385939915974 0.04332113116979599 0.046265246470769246 0.04813160300254822
86 34.2822936354205 0.04181233792834812 0.04317380968729655 0.047072115739186605 0.04888730317354202
87 34.39445881638676 0.04189640522003174 0.04326890017588933 0.046311371723810835 0.048155500292778014
88 34.392922026105225 0.041696898725297714 0.04307308012247085 0.04665525396664937 0.0485577854514122
89 34.32337296754122 0.04170862852202522 0.04308601953585942 0.045241034030914305 0.047039889693260194
90 34.45176119543612 0.0413759204281701 0.04273798791567485 0.04553834795951844 0.047354319989681246
91 34.427231358364224 0.04130838865704007 0.04267402352889379 0.04581206202507019 0.04763994991779327
92 34.41228352393955 0.04121910948223538 0.04256936512390772 0.046412871281305945 0.048305059373378756
93 34.280476360581815 0.041162443955739335 0.04252338852485021 0.04628272692362467 0.04815254986286163
94 34.45548832975328 0.041173458496729536 0.04251619652907054 0.04632364432017008 0.04823170214891434
95 34.52115179784596 0.041133571094936795 0.042492150843143464 0.04587959130605062 0.04773230224847794
96 34.26083188597113 0.04100779509544373 0.04236348227659861 0.04645359913508098 0.04827266842126846
97 34.31111935060471 0.04111338917414347 0.04247184360027313 0.04611057281494141 0.047942337095737454
98 34.36805018223822 0.04094648435380724 0.042296831985314684 0.04587217648824057 0.047618901431560515
99 34.41119706258178 0.04102625777986315 0.04237712754805883 0.04591029524803161 0.047791796624660494
